EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,HourlyRate,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PerformanceRating,StandardHours,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Hours,Shift
1404955,34,No,Non-Travel,Nursing,10,3,Life Sciences,Male,87,2,Nurse,3,Divorced,4001,12313,1,Y,No,3,40,15,3,3,15,14,0,7,12,0
1404919,34,No,Travel_Frequently,Nursing,2,4,Marketing,Female,75,1,Other,3,Married,2231,11314,6,Y,No,3,40,6,3,3,4,3,1,2,12,1
1404854,32,No,Non-Travel,Care,29,4,Medical,Female,69,1,Nurse,3,Single,4025,11135,9,Y,No,3,40,10,2,3,8,7,7,7,12,1
1403326,38,No,Non-Travel,Care,6,3,Medical,Female,79,2,Other,4,Divorced,5329,15717,7,Y,No,3,40,17,3,3,13,11,1,9,12,1
1402945,36,No,Travel_Rarely,Nursing,9,4,Life Sciences,Male,82,1,Other,1,Single,3407,6986,7,Y,No,4,40,10,4,3,5,3,0,3,12,1
1402268,47,No,Travel_Rarely,Dietary,9,4,Life Sciences,Female,64,1,Nurse,3,Single,2105,5411,4,Y,No,3,40,7,2,3,2,2,2,0,12,1
1401928,34,No,Travel_Rarely,Nursing,1,4,Marketing,Male,75,2,Nurse,4,Divorced,9725,12278,0,Y,No,3,40,16,2,2,15,1,0,9,0,0
1400783,32,No,Non-Travel,Care,5,4,Technical Degree,Male,65,1,Other,2,Single,2718,17674,2,Y,No,3,40,12,3,3,7,7,0,7,12,0
1400436,37,No,Travel_Rarely,Care,6,3,Medical,Male,51,2,Other,1,Divorced,5974,17001,4,Y,No,3,40,13,2,3,7,7,6,7,0,0
1400072,49,No,Travel_Rarely,Dietary,1,3,Life Sciences,Male,36,4,Other,3,Single,15379,22384,4,Y,No,3,40,23,2,3,8,7,0,0,12,0
1400061,40,No,Travel_Rarely,Care,2,1,Medical,Female,86,1,Other,4,Single,2342,22929,0,Y,No,4,40,5,2,2,4,2,2,3,12,0
1399370,49,No,Travel_Rarely,Care,22,4,Other,Female,72,4,Administrative,2,Married,16413,3498,3,Y,No,3,40,27,2,3,4,2,1,2,12,1
1399338,32,No,Travel_Rarely,Dietary,29,4,Life Sciences,Female,49,1,Nurse,2,Single,2837,15919,1,Y,No,3,40,6,3,3,6,2,4,1,12,0
1398672,35,No,Travel_Rarely,Care,6,4,Life Sciences,Male,82,2,Other,4,Single,6646,19368,1,Y,No,3,40,17,3,3,17,11,11,8,12,1
1397780,37,No,Non-Travel,Dietary,1,4,Medical,Female,80,3,Other,4,Divorced,13603,11677,2,Y,No,3,40,15,2,3,5,2,0,2,12,1
1397325,44,No,Travel_Rarely,Care,10,4,Other,Male,41,2,Nurse,4,Married,6465,19121,2,Y,No,3,40,9,5,4,4,2,1,3,12,1
1395500,42,No,Travel_Rarely,Care,3,3,Life Sciences,Female,95,2,Nurse,4,Married,5231,23726,2,Y,No,3,40,17,1,2,5,3,1,3,12,1
1395052,28,No,Travel_Rarely,Care,1,3,Life Sciences,Male,82,1,Other,4,Married,2044,5531,1,Y,No,3,40,5,6,4,5,3,0,3,12,1
1394294,39,No,Travel_Frequently,Care,8,1,Life Sciences,Female,48,1,Nurse,3,Married,3755,17872,1,Y,No,3,40,8,3,3,8,3,0,7,12,1
1393835,44,No,Travel_Rarely,Care,7,3,Medical,Female,31,5,Administrative,4,Divorced,19049,3549,0,Y,No,3,40,23,4,2,22,7,1,10,0,0
1392392,54,No,Travel_Rarely,Dietary,9,2,Life Sciences,Female,67,2,Other,3,Married,2897,22474,3,Y,No,3,40,9,6,2,4,3,2,3,0,0
1391589,30,No,Travel_Rarely,Care,6,3,Technical Degree,Female,48,2,Nurse,4,Married,4627,23631,0,Y,No,3,40,10,6,3,9,2,6,7,0,0
1391215,36,No,Travel_Rarely,Care,8,3,Technical Degree,Female,59,3,Nurse,3,Divorced,10096,8202,1,Y,No,3,40,17,2,3,17,14,12,8,12,0
1389834,44,No,Travel_Frequently,Nursing,1,5,Marketing,Female,79,2,Nurse,3,Married,4768,9282,7,Y,No,3,40,11,4,2,1,0,0,0,12,1
1389456,24,No,Travel_Frequently,Dietary,10,3,Medical,Male,59,1,Other,4,Married,2145,2097,0,Y,No,3,40,3,2,3,2,2,2,1,12,0
1386780,46,No,Travel_Rarely,Nursing,9,2,Medical,Male,64,3,Nurse,4,Single,9619,13596,1,Y,No,3,40,9,3,3,9,8,4,7,12,0
1386101,25,No,Travel_Rarely,Care,1,3,Medical,Female,40,1,Other,2,Single,2096,18830,1,Y,No,3,40,2,3,2,2,2,2,1,12,1
1385477,40,No,Travel_Rarely,Dietary,4,1,Medical,Female,46,5,Other,3,Married,19033,6499,1,Y,No,3,40,21,2,3,20,8,9,9,12,0
1385384,50,No,Travel_Frequently,Care,22,5,Medical,Male,88,4,Administrative,4,Single,14411,24450,1,Y,No,3,40,32,2,3,32,6,13,9,12,1
1384737,24,No,Non-Travel,Nursing,13,2,Life Sciences,Female,78,1,Other,2,Married,2033,7103,1,Y,No,3,40,1,2,3,1,0,0,0,12,0
1384279,25,No,Travel_Rarely,Nursing,10,4,Life Sciences,Male,57,2,Nurse,4,Single,4950,20623,0,Y,No,3,40,5,4,3,4,3,1,1,12,1
1383815,45,No,Travel_Rarely,Dietary,4,3,Life Sciences,Female,56,3,Other,3,Married,9756,6595,4,Y,No,4,40,9,2,4,5,0,0,3,12,1
1383639,27,No,Travel_Rarely,Dietary,2,4,Life Sciences,Female,47,2,Therapist,4,Married,4227,4658,0,Y,No,3,40,4,2,3,3,2,2,2,12,0
1383313,33,No,Travel_Rarely,Care,14,3,Medical,Female,72,1,Other,2,Married,2756,4673,1,Y,No,3,40,8,5,3,8,7,1,6,12,0
1382648,30,No,Travel_Rarely,Nursing,2,1,Technical Degree,Male,72,1,Other,2,Married,2476,17434,1,Y,No,3,40,1,3,3,1,0,0,0,12,0
1382530,58,No,Non-Travel,Nursing,2,3,Medical,Male,52,4,Administrative,2,Divorced,16291,22577,4,Y,No,4,40,37,0,2,16,9,14,14,12,0
1382014,49,No,Travel_Rarely,Dietary,25,4,Life Sciences,Female,84,1,Nurse,1,Married,3211,22102,1,Y,No,3,40,10,3,2,9,6,1,4,12,0
1381585,35,No,Travel_Frequently,Care,1,3,Medical,Male,79,1,Other,1,Married,2194,5868,4,Y,No,3,40,5,2,2,3,2,1,2,12,1
1381113,27,No,Travel_Rarely,Care,16,4,Technical Degree,Female,37,1,Nurse,2,Married,2811,12086,9,Y,No,3,40,4,2,3,2,2,2,2,12,0
1380232,47,No,Travel_Rarely,Nursing,2,4,Life Sciences,Female,47,4,Admin,2,Divorced,15972,21086,6,Y,No,3,40,29,2,3,3,2,1,2,12,0
1379450,41,No,Travel_Rarely,Care,14,3,Life Sciences,Male,56,1,Other,3,Divorced,2451,4609,4,Y,No,3,40,13,2,3,9,8,1,8,12,0
1379068,31,No,Non-Travel,Nursing,2,4,Life Sciences,Female,57,3,Nurse,3,Divorced,9852,8935,1,Y,No,3,40,10,5,2,10,8,9,6,12,1
1378606,40,Yes,Non-Travel,Nursing,24,3,Life Sciences,Female,100,4,Nurse,2,Single,13194,17071,4,Y,No,3,40,22,2,2,1,0,0,0,12,1
1378502,31,No,Non-Travel,Dietary,10,3,Medical,Female,40,3,Administrative,3,Married,11031,26862,4,Y,No,4,40,13,2,4,11,7,4,8,12,1
1377897,29,No,Travel_Frequently,Care,10,3,Life Sciences,Female,61,1,Other,2,Divorced,3291,17940,0,Y,No,3,40,8,2,2,7,5,1,1,0,1
1377582,36,No,Travel_Rarely,Care,10,3,Life Sciences,Male,90,3,Nurse,1,Married,8321,25949,7,Y,No,3,40,15,1,3,12,8,5,7,12,1
1377529,24,No,Travel_Frequently,Dietary,10,3,Medical,Male,59,1,Other,4,Married,2145,2097,0,Y,No,3,40,3,2,3,2,2,2,1,12,0
1377506,49,No,Travel_Rarely,Care,7,3,Other,Male,31,3,Nurse,3,Single,10965,12066,8,Y,No,4,40,26,2,3,5,2,0,0,12,0
1377208,24,Yes,Travel_Rarely,Nursing,1,1,Technical Degree,Female,62,1,Other,2,Single,3202,21972,1,Y,No,3,40,6,4,3,5,3,1,4,12,1
1376531,28,No,Travel_Rarely,Care,9,3,Medical,Male,94,1,Other,4,Married,2070,2613,1,Y,No,4,40,5,3,2,5,2,0,4,12,0
1376209,52,No,Travel_Rarely,Dietary,1,2,Life Sciences,Male,70,4,Other,4,Married,17099,13829,2,Y,No,3,40,26,2,2,9,8,7,8,12,1
1375684,39,No,Travel_Frequently,Dietary,7,2,Medical,Male,54,5,Other,4,Married,19272,21141,1,Y,No,3,40,21,2,3,21,9,13,3,12,0
1375351,33,No,Travel_Rarely,Care,1,5,Medical,Female,95,4,Administrative,3,Divorced,16184,22578,4,Y,No,3,40,10,2,3,6,1,0,5,12,1
1375250,34,No,Travel_Frequently,Care,16,4,Life Sciences,Female,100,1,Other,4,Single,2553,8306,1,Y,No,3,40,6,3,3,5,2,1,3,12,0
1374656,48,No,Travel_Rarely,Care,4,4,Life Sciences,Male,78,3,Nurse,3,Single,10999,22245,7,Y,No,3,40,27,3,3,15,11,4,8,12,0
1374267,41,No,Travel_Rarely,Nursing,6,3,Marketing,Male,35,3,Nurse,3,Single,9241,15869,1,Y,No,3,40,10,3,3,10,8,8,7,12,1
1373830,38,No,Travel_Frequently,Nursing,6,4,Life Sciences,Male,72,2,Therapist,3,Married,5321,14284,2,Y,No,3,40,10,1,3,8,3,7,7,12,0
1372229,35,No,Travel_Rarely,Nursing,1,3,Marketing,Male,85,2,Nurse,3,Married,4717,18659,9,Y,No,3,40,15,2,3,11,9,6,9,12,0
1370524,31,Yes,Travel_Frequently,Nursing,26,4,Marketing,Male,63,2,Nurse,4,Married,5617,21075,1,Y,No,3,40,10,4,3,10,7,0,8,12,0
1366639,26,No,Non-Travel,Care,7,3,Medical,Male,76,1,Nurse,4,Single,2570,11925,1,Y,No,4,40,7,5,3,7,7,5,7,12,1
1366196,30,No,Travel_Rarely,Nursing,10,3,Medical,Female,64,3,Therapist,3,Single,9667,2739,9,Y,No,3,40,9,3,3,7,7,0,2,0,1
1366078,23,No,Travel_Rarely,Care,26,1,Life Sciences,Male,83,1,Other,4,Divorced,2904,16092,1,Y,No,3,40,4,2,2,4,2,0,2,12,1
1365691,40,No,Travel_Rarely,Nursing,2,2,Marketing,Female,92,2,Nurse,2,Married,5677,4258,3,Y,No,3,40,15,4,3,11,8,5,10,12,0
1365509,33,No,Travel_Frequently,Nursing,1,3,Life Sciences,Female,42,2,Nurse,1,Married,5376,3193,2,Y,No,3,40,10,3,3,5,3,1,3,12,1
1364682,28,No,Travel_Frequently,Care,1,3,Medical,Male,45,1,Nurse,2,Divorced,2596,7160,1,Y,No,3,40,1,2,3,1,0,0,0,12,0
1364493,34,No,Travel_Rarely,Nursing,3,3,Other,Male,81,2,Nurse,1,Single,4759,15891,3,Y,No,3,40,15,2,3,13,9,3,12,12,1
1364438,55,No,Non-Travel,Care,8,1,Medical,Male,37,4,Nurse,2,Divorced,13577,25592,1,Y,No,3,40,34,3,3,33,9,15,0,12,1
1364047,54,No,Travel_Rarely,Dietary,22,5,Medical,Female,91,4,Other,3,Married,17426,18685,3,Y,No,4,40,36,6,3,10,8,4,7,12,1
1362920,48,No,Travel_Rarely,Care,6,3,Life Sciences,Male,97,2,Nurse,3,Single,4240,13119,2,Y,No,3,40,19,0,3,2,2,2,2,12,0
1362644,30,Yes,Travel_Frequently,Care,4,3,Technical Degree,Male,40,1,Other,4,Single,2285,3427,9,Y,No,4,40,3,4,3,1,0,0,0,12,0
1362336,27,No,Travel_Rarely,Care,14,3,Life Sciences,Male,42,1,Other,1,Married,2235,14377,1,Y,No,3,40,9,3,2,9,7,6,8,12,0
1361476,37,No,Travel_Rarely,Dietary,1,3,Technical Degree,Female,59,3,Therapist,4,Single,7491,23848,4,Y,No,3,40,12,3,4,6,5,1,2,12,1
1360714,40,No,Travel_Rarely,Nursing,7,4,Medical,Male,88,5,Administrative,2,Single,19833,4349,1,Y,No,3,40,21,3,2,21,8,12,8,12,0
1360469,39,No,Non-Travel,Care,1,3,Life Sciences,Male,77,2,Nurse,4,Married,6472,8989,1,Y,No,3,40,9,2,3,9,8,5,8,12,1
1359967,50,No,Travel_Rarely,Care,24,3,Life Sciences,Male,95,4,Therapist,3,Married,13973,4161,3,Y,No,3,40,22,2,3,12,11,1,5,12,0
1357691,36,No,Travel_Frequently,Dietary,2,1,Human Resources,Male,94,2,Other,4,Single,3886,4223,1,Y,No,4,40,10,2,2,10,1,0,8,12,1
1356712,30,No,Travel_Rarely,Nursing,12,3,Technical Degree,Female,83,2,Nurse,3,Single,6577,19558,0,Y,No,3,40,6,6,3,5,4,4,4,12,1
1356134,32,No,Travel_Rarely,Nursing,5,4,Life Sciences,Male,56,2,Therapist,4,Single,9679,10138,8,Y,No,4,40,8,1,3,1,0,0,0,0,0
1355585,31,Yes,Travel_Frequently,Care,2,3,Life Sciences,Male,94,1,Nurse,4,Married,3722,21081,6,Y,No,3,40,7,2,1,2,2,2,2,12,1
1355281,28,No,Travel_Frequently,Nursing,1,2,Life Sciences,Male,42,2,Nurse,4,Married,6834,19255,1,Y,No,3,40,7,2,3,7,7,0,7,12,0
1354174,53,No,Travel_Rarely,Nursing,2,4,Life Sciences,Female,78,4,Admin,4,Married,15427,22021,2,Y,No,3,40,31,3,3,25,8,3,7,12,1
1354096,35,No,Travel_Rarely,Care,22,3,Life Sciences,Male,46,1,Nurse,3,Single,4230,19225,0,Y,No,3,40,6,2,3,5,4,4,3,12,1
1353649,57,No,Travel_Rarely,Nursing,29,3,Marketing,Male,56,4,Administrative,4,Divorced,14118,22102,3,Y,No,3,40,32,3,2,1,0,0,0,12,1
1353559,25,No,Travel_Rarely,Nursing,13,1,Medical,Male,40,1,Other,3,Married,2096,26376,1,Y,No,3,40,7,1,3,7,4,0,6,12,0
1353326,22,No,Travel_Rarely,Care,15,3,Medical,Female,59,1,Nurse,4,Single,2871,23785,1,Y,No,3,40,1,5,3,0,0,0,0,12,1
1353021,44,Yes,Travel_Frequently,Care,24,3,Life Sciences,Male,43,1,Nurse,3,Divorced,3161,19920,3,Y,No,4,40,19,0,1,1,0,0,0,12,1
1349913,41,No,Travel_Rarely,Nursing,23,2,Life Sciences,Male,80,3,Nurse,3,Single,7082,11591,3,Y,No,3,40,21,2,3,2,0,0,2,12,1
1347933,44,No,Non-Travel,Care,24,3,Medical,Male,49,1,Nurse,3,Single,3708,2104,2,Y,No,3,40,9,5,3,5,2,1,4,12,0
1347924,26,No,Travel_Rarely,Dietary,20,2,Medical,Female,69,1,Other,2,Married,2148,6889,0,Y,No,3,40,6,3,3,5,1,1,4,12,1
1346672,40,No,Travel_Rarely,Care,1,4,Life Sciences,Male,88,1,Nurse,2,Married,2387,6762,3,Y,No,4,40,7,3,3,4,2,0,3,12,0
1346366,34,No,Travel_Rarely,Care,20,3,Technical Degree,Female,89,1,Other,3,Married,2585,21643,0,Y,No,3,40,2,5,2,1,0,0,0,12,0
1345928,44,No,Travel_Rarely,Nursing,5,3,Marketing,Male,88,5,Admin,2,Married,18213,8751,7,Y,No,3,40,26,5,3,22,9,3,10,12,1
1345828,37,No,Travel_Rarely,Care,1,4,Life Sciences,Male,51,2,Therapist,3,Divorced,5993,2689,1,Y,No,3,40,7,2,4,7,5,0,7,12,1
1344006,23,No,Travel_Rarely,Care,4,3,Medical,Male,58,1,Other,1,Married,2819,8544,2,Y,No,3,40,5,3,4,3,2,0,2,12,0
1343829,21,Yes,Travel_Rarely,Care,10,3,Life Sciences,Female,36,1,Nurse,1,Single,1416,17258,1,Y,No,3,40,1,6,2,1,0,1,0,12,1
1342581,43,No,Travel_Frequently,Care,10,4,Life Sciences,Female,82,2,Nurse,3,Divorced,5257,6227,1,Y,No,3,40,9,3,4,9,7,0,0,12,1
1341925,30,No,Travel_Rarely,Dietary,9,3,Human Resources,Male,48,2,Other,4,Married,6347,13982,0,Y,No,3,40,12,2,1,11,9,4,7,12,1
1341748,26,Yes,Travel_Frequently,Dietary,17,4,Life Sciences,Female,58,1,Other,3,Divorced,2741,22808,0,Y,No,3,40,8,2,2,7,7,1,0,0,0
1341422,42,No,Travel_Frequently,Care,2,1,Medical,Male,35,1,Other,4,Single,2515,9068,5,Y,No,3,40,8,2,3,2,1,2,2,12,0
1341233,45,No,Travel_Rarely,Care,29,3,Technical Degree,Male,55,3,Therapist,4,Married,9380,14720,4,Y,No,3,40,10,4,4,3,1,1,2,0,0
1340908,36,No,Travel_Frequently,Nursing,3,4,Medical,Male,48,3,Nurse,4,Married,9699,7246,4,Y,No,3,40,16,2,3,13,9,1,12,0,0
1340549,28,Yes,Travel_Rarely,Care,12,1,Life Sciences,Female,79,1,Nurse,4,Married,2515,22955,1,Y,No,3,40,1,4,2,1,1,0,0,0,1
1340085,30,No,Non-Travel,Care,9,3,Medical,Male,66,2,Nurse,1,Divorced,3072,11012,1,Y,No,3,40,12,4,3,12,9,6,10,12,0
1339537,26,No,Travel_Rarely,Care,2,1,Medical,Male,36,1,Other,4,Single,3904,4050,0,Y,No,3,40,5,2,3,4,3,1,1,12,1
1339400,24,No,Travel_Rarely,Nursing,10,4,Marketing,Female,77,2,Nurse,3,Divorced,4260,5915,1,Y,No,3,40,5,2,4,5,2,0,3,12,0
1338800,35,Yes,Travel_Rarely,Nursing,4,3,Technical Degree,Male,86,3,Nurse,1,Single,9582,10333,0,Y,No,4,40,9,2,3,8,7,4,7,12,0
1338493,41,No,Travel_Frequently,Nursing,1,3,Marketing,Female,66,2,Nurse,1,Divorced,4103,4297,0,Y,No,3,40,10,2,3,9,3,1,7,12,1
1337254,29,No,Travel_Rarely,Care,21,4,Life Sciences,Female,51,3,Therapist,1,Divorced,9980,10195,1,Y,No,3,40,10,1,3,10,9,8,8,12,0
1336903,37,No,Travel_Rarely,Care,19,2,Life Sciences,Male,73,1,Other,2,Married,3022,10227,4,Y,No,4,40,8,1,3,1,0,0,0,12,0
1336668,40,No,Travel_Rarely,Dietary,2,4,Life Sciences,Male,52,1,Other,3,Single,2809,2725,2,Y,No,3,40,8,2,3,2,2,2,2,12,0
1336242,25,No,Travel_Rarely,Dietary,1,3,Life Sciences,Female,62,2,Therapist,3,Married,4898,7505,0,Y,No,3,40,5,3,3,4,2,1,2,0,0
1336016,28,Yes,Travel_Rarely,Care,1,2,Life Sciences,Female,67,1,Nurse,2,Single,2216,3872,7,Y,No,3,40,10,4,3,7,7,3,7,12,1
1335605,26,Yes,Travel_Rarely,Care,24,3,Technical Degree,Male,66,1,Nurse,4,Single,2340,23213,1,Y,No,3,40,1,3,1,1,0,0,0,12,0
1334983,37,No,Travel_Rarely,Dietary,1,3,Life Sciences,Female,56,2,Therapist,4,Married,6474,9961,1,Y,No,3,40,14,2,2,14,8,3,11,12,0
1334559,24,No,Non-Travel,Care,11,2,Other,Female,96,2,Therapist,3,Divorced,4011,8232,0,Y,No,3,40,5,5,2,4,2,1,3,12,0
1334434,20,Yes,Travel_Rarely,Nursing,2,3,Medical,Female,49,1,Other,3,Single,2044,22052,1,Y,No,3,40,2,3,2,2,2,0,2,12,1
1334359,27,No,Travel_Rarely,Care,4,3,Life Sciences,Female,76,1,Other,3,Single,2318,17808,1,Y,No,3,40,1,2,3,1,1,0,0,12,1
1333885,31,No,Travel_Rarely,Dietary,7,4,Life Sciences,Male,48,2,Nurse,4,Divorced,5915,9528,3,Y,No,4,40,10,3,2,7,7,1,7,0,1
1332625,37,No,Travel_Rarely,Dietary,10,3,Life Sciences,Female,42,3,Administrative,4,Married,13744,15471,1,Y,No,4,40,16,2,3,16,11,6,8,0,0
1332348,29,No,Travel_Rarely,Dietary,1,3,Life Sciences,Male,89,2,Nurse,1,Married,5373,6225,0,Y,No,3,40,6,5,2,5,3,0,2,12,0
1330630,35,No,Travel_Rarely,Care,9,3,Life Sciences,Female,66,3,Therapist,3,Married,10685,23457,1,Y,No,4,40,17,2,3,17,14,5,15,12,0
1330619,36,No,Travel_Rarely,Care,16,4,Life Sciences,Female,43,1,Nurse,1,Single,2743,8269,1,Y,No,3,40,18,1,3,17,13,15,14,12,0
1330421,50,No,Travel_Rarely,Care,2,3,Medical,Male,64,4,Administrative,3,Married,17639,6881,5,Y,No,3,40,30,3,3,4,3,0,3,12,1
1329687,29,Yes,Travel_Rarely,Nursing,1,3,Medical,Female,48,1,Other,3,Divorced,2800,23522,6,Y,No,3,40,5,3,3,3,2,0,2,12,1
1329673,29,Yes,Travel_Frequently,Dietary,24,2,Life Sciences,Male,73,1,Other,4,Single,2439,14753,1,Y,No,4,40,1,3,2,1,0,1,0,12,0
1329390,59,No,Travel_Rarely,Care,3,3,Medical,Female,81,1,Nurse,1,Married,2670,9964,4,Y,No,4,40,12,3,2,1,0,0,0,12,1
1328110,38,No,Travel_Rarely,Care,3,5,Technical Degree,Female,32,2,Other,3,Single,4317,2302,3,Y,No,4,40,19,2,3,3,2,2,2,0,1
1327800,34,No,Travel_Rarely,Nursing,14,3,Technical Degree,Female,31,1,Other,3,Divorced,2579,2912,1,Y,No,3,40,8,3,3,8,2,0,6,12,0
1327078,38,No,Travel_Rarely,Care,1,3,Technical Degree,Female,80,3,Administrative,1,Married,13582,16292,1,Y,No,3,40,15,3,3,15,12,5,11,12,0
1324348,33,No,Travel_Frequently,Care,1,4,Other,Female,84,2,Nurse,2,Married,5488,20161,1,Y,No,3,40,6,2,3,6,5,1,2,12,0
1323864,28,Yes,Travel_Rarely,Care,2,4,Medical,Male,84,1,Other,4,Married,3464,24737,5,Y,No,3,40,5,4,2,3,2,2,2,12,1
1322829,29,No,Travel_Rarely,Care,15,3,Life Sciences,Male,60,1,Other,4,Single,2340,22673,1,Y,No,3,40,6,1,3,6,5,1,5,12,0
1322645,49,No,Travel_Frequently,Nursing,2,3,Medical,Male,63,2,Nurse,2,Married,5390,13243,2,Y,No,3,40,17,3,2,9,6,0,8,12,0
1322371,25,Yes,Travel_Frequently,Nursing,24,1,Life Sciences,Male,73,1,Other,4,Single,1118,8040,1,Y,No,3,40,1,4,3,1,0,1,0,12,0
1322097,30,No,Travel_Rarely,Care,16,3,Life Sciences,Male,58,2,Nurse,3,Married,5294,9128,3,Y,No,3,40,10,3,3,7,0,1,7,12,1
1321732,28,No,Travel_Frequently,Care,6,3,Life Sciences,Male,39,1,Other,3,Divorced,2703,22088,1,Y,No,3,40,3,2,3,3,1,0,2,0,0
1321447,47,No,Travel_Rarely,Nursing,4,2,Life Sciences,Female,83,2,Nurse,4,Single,4163,8571,1,Y,No,3,40,9,0,3,9,0,0,7,12,0
1321308,29,No,Travel_Rarely,Care,3,1,Medical,Male,87,1,Nurse,1,Single,4723,16213,1,Y,No,3,40,10,3,3,10,9,1,5,0,1
1321040,29,No,Travel_Rarely,Dietary,28,4,Medical,Female,73,1,Other,1,Single,3785,8489,1,Y,No,3,40,5,3,1,5,4,0,4,12,0
1319702,34,No,Travel_Frequently,Care,19,3,Medical,Female,46,2,Nurse,2,Divorced,4444,22534,4,Y,No,3,40,15,2,4,11,8,5,10,12,1
1319352,45,No,Travel_Rarely,Nursing,4,2,Life Sciences,Female,30,2,Nurse,1,Divorced,5006,6319,4,Y,No,3,40,9,3,4,5,4,0,3,12,1
1319183,35,No,Travel_Rarely,Nursing,2,3,Marketing,Female,97,1,Other,4,Married,2014,9687,1,Y,No,3,40,2,3,3,2,2,2,2,12,0
1317347,39,No,Travel_Rarely,Care,1,3,Medical,Male,48,3,Nurse,4,Divorced,9613,10942,0,Y,No,3,40,19,5,2,18,10,3,7,12,0
1317087,40,No,Travel_Rarely,Nursing,2,4,Life Sciences,Female,79,5,Administrative,3,Married,18041,13022,0,Y,No,3,40,21,2,3,20,15,1,12,12,1
1317075,40,No,Travel_Rarely,Care,20,4,Technical Degree,Male,61,3,Nurse,4,Married,10322,26542,4,Y,No,4,40,14,6,3,11,10,11,1,12,1
1317016,33,No,Travel_Frequently,Nursing,7,3,Medical,Male,54,2,Nurse,1,Married,4373,17456,0,Y,No,3,40,5,2,3,4,3,0,3,12,0
1316836,32,No,Non-Travel,Care,1,4,Technical Degree,Male,62,2,Other,1,Married,4087,25174,4,Y,No,3,40,9,3,2,6,5,1,2,12,1
1316742,55,No,Travel_Rarely,Dietary,26,4,Human Resources,Male,71,5,Administrative,2,Married,19636,25811,4,Y,No,3,40,35,0,3,10,9,1,4,12,0
1316661,55,No,Travel_Frequently,Care,18,4,Medical,Male,62,2,Nurse,2,Married,6385,12992,3,Y,No,3,40,17,3,3,8,7,6,7,12,0
1315940,36,No,Travel_Rarely,Nursing,13,5,Marketing,Male,96,2,Nurse,1,Divorced,6134,8658,5,Y,No,3,40,16,3,3,2,2,2,2,12,0
1314990,32,No,Travel_Frequently,Nursing,8,3,Marketing,Female,43,3,Nurse,4,Single,8998,15589,1,Y,No,3,40,9,2,3,9,8,3,7,12,1
1314827,45,No,Travel_Rarely,Care,10,2,Life Sciences,Male,69,1,Other,4,Married,2654,9655,3,Y,No,4,40,8,3,2,2,2,0,2,12,0
1314640,49,No,Travel_Rarely,Care,8,2,Other,Female,51,3,Nurse,2,Married,7403,22477,4,Y,No,3,40,29,3,2,26,9,1,7,12,0
1314186,38,No,Travel_Rarely,Dietary,2,4,Life Sciences,Male,88,2,Therapist,3,Married,6553,7259,9,Y,No,3,40,14,3,3,1,0,0,0,12,0
1313919,41,No,Travel_Rarely,Nursing,1,2,Life Sciences,Female,94,2,Nurse,4,Single,5993,19479,8,Y,No,3,40,8,0,1,6,4,0,5,12,1
1313838,53,No,Travel_Rarely,Dietary,2,5,Technical Degree,Female,78,3,Therapist,4,Married,10169,14618,0,Y,No,3,40,34,4,3,33,7,1,9,12,1
1313694,18,Yes,Non-Travel,Care,8,1,Medical,Male,80,1,Nurse,3,Single,1904,13556,1,Y,No,3,40,0,0,3,0,0,0,0,12,1
1313206,40,No,Travel_Frequently,Nursing,2,4,Medical,Male,62,2,Nurse,2,Married,4327,25440,5,Y,No,3,40,5,2,3,0,0,0,0,12,1
1312769,38,No,Travel_Rarely,Nursing,10,4,Marketing,Male,73,3,Nurse,3,Divorced,8740,5569,0,Y,No,3,40,9,2,3,8,7,2,7,12,1
1312456,29,No,Travel_Rarely,Care,23,2,Life Sciences,Male,81,1,Other,3,Married,2700,23779,1,Y,No,4,40,10,3,3,10,7,0,7,12,1
1312369,36,Yes,Travel_Rarely,Care,9,3,Medical,Male,79,1,Other,3,Married,3388,21777,0,Y,No,3,40,2,0,2,1,0,0,0,12,1
1312106,59,No,Travel_Rarely,Nursing,25,3,Life Sciences,Female,99,3,Nurse,1,Single,7637,2354,7,Y,No,3,40,28,3,2,21,16,7,9,12,0
1310719,36,No,Travel_Rarely,Care,6,4,Life Sciences,Male,60,1,Nurse,3,Divorced,2741,6865,1,Y,No,3,40,7,4,3,7,7,1,7,12,1
1310619,28,No,Non-Travel,Nursing,4,3,Medical,Male,43,2,Therapist,3,Married,4221,8863,1,Y,No,3,40,5,3,4,5,4,0,4,0,0
1309511,36,No,Travel_Frequently,Dietary,6,4,Life Sciences,Male,80,2,Nurse,1,Married,5562,19711,3,Y,No,3,40,9,3,3,3,2,0,2,12,1
1309342,33,No,Travel_Frequently,Dietary,7,2,Life Sciences,Male,36,2,Nurse,3,Divorced,5968,18079,1,Y,No,4,40,9,2,3,9,7,2,8,12,1
1309082,29,No,Travel_Rarely,Dietary,6,1,Medical,Male,87,1,Other,2,Married,2804,15434,1,Y,No,3,40,1,3,3,1,0,0,0,12,1
